3.102239621181284332e+10,1.382130833982122183e+09,-1.842841643642783356e+10,-3.092841131510205841e+10,4.422818668742790818e+08,1.842841643642783356e+10,-1.546420329495276260e+10,2.211408996003174782e+08,9.214206808345920563e+09,1.551119573611783028e+10,6.910653112509920597e+08,-9.214206808345920563e+09,1.541719980998644257e+10,-4.422818668742793202e+08,-9.214200243214609146e+09,-1.551118470669722557e+10,-1.382130833982121944e+09,9.214200243214609146e+09,-7.755591163080562592e+09,-6.910653112509920597e+08,4.607099416673917770e+09,7.708598721915494919e+09,-2.211408996003175378e+08,-4.607099416673917770e+09
1.382130833982121944e+09,1.277826388895589828e+10,-1.382130833982121944e+09,-4.422818668742790818e+08,-1.240785282544869041e+10,4.422818668742790818e+08,-2.211408996003174782e+08,-6.203925477582194328e+09,2.211408996003174782e+08,6.910653112509920597e+08,6.389130980997459412e+09,-6.910653112509920597e+08,4.422818668742789626e+08,6.018715453200959206e+09,-4.422818668742789626e+08,-1.382130833982121944e+09,-6.389126516708167076e+09,1.382130833982121944e+09,-6.910653112509920597e+08,-3.194562755431296349e+09,6.910653112509920597e+08,2.211408996003174186e+08,3.009357252016030312e+09,-2.211408996003174186e+08
-1.842841643642783356e+10,-1.382130833982122183e+09,3.102239621181284332e+10,1.842841643642783356e+10,-4.422818668742790818e+08,-3.092841131510205841e+10,9.214206808345920563e+09,-2.211408996003174782e+08,-1.546420329495276260e+10,-9.214206808345920563e+09,-6.910653112509920597e+08,1.551119573611783028e+10,-9.214200243214609146e+09,4.422818668742793202e+08,1.541719980998644257e+10,9.214200243214609146e+09,1.382130833982121944e+09,-1.551118470669722557e+10,4.607099416673917770e+09,6.910653112509920597e+08,-7.755591163080562592e+09,-4.607099416673917770e+09,2.211408996003175378e+08,7.708598721915494919e+09
-3.092841131510205841e+10,-4.422818668742793202e+08,1.842841643642783356e+10,3.102239621181284332e+10,-1.382130833982121944e+09,-1.842841643642783356e+10,1.551119573611783028e+10,-6.910653112509920597e+08,-9.214206808345920563e+09,-1.546420329495276260e+10,-2.211408996003175974e+08,9.214206808345920563e+09,-1.551118470669722557e+10,1.382130833982122183e+09,9.214200243214609146e+09,1.541719980998644257e+10,4.422818668742790818e+08,-9.214200243214609146e+09,7.708598721915494919e+09,2.211408996003175378e+08,-4.607099416673917770e+09,-7.755591163080562592e+09,6.910653112509920597e+08,4.607099416673917770e+09
4.422818668742789626e+08,-1.240785282544869041e+10,-4.422818668742789626e+08,-1.382130833982121944e+09,1.277826388895589828e+10,1.382130833982121944e+09,-6.910653112509919405e+08,6.389130980997459412e+09,6.910653112509919405e+08,2.211408996003172994e+08,-6.203925477582194328e+09,-2.211408996003172994e+08,1.382130833982121944e+09,-6.389126516708167076e+09,-1.382130833982121944e+09,-4.422818668742790818e+08,6.018715453200958252e+09,4.422818668742790818e+08,-2.211408996003173590e+08,3.009357252016030312e+09,2.211408996003173590e+08,6.910653112509920597e+08,-3.194562755431296349e+09,-6.910653112509920597e+08
1.842841643642783356e+10,4.422818668742793202e+08,-3.092841131510205841e+10,-1.842841643642783356e+10,1.382130833982121944e+09,3.102239621181284332e+10,-9.214206808345920563e+09,6.910653112509920597e+08,1.551119573611783028e+10,9.214206808345920563e+09,2.211408996003175974e+08,-1.546420329495276260e+10,9.214200243214609146e+09,-1.382130833982122183e+09,-1.551118470669722557e+10,-9.214200243214609146e+09,-4.422818668742790818e+08,1.541719980998644257e+10,-4.607099416673917770e+09,-2.211408996003175378e+08,7.708598721915494919e+09,4.607099416673917770e+09,-6.910653112509920597e+08,-7.755591163080562592e+09
-1.546420329495276260e+10,-2.211408996003175974e+08,9.214206808345920563e+09,1.551119573611783028e+10,-6.910653112509920597e+08,-9.214206808345920563e+09,3.102239621181284332e+10,-1.382130833982122183e+09,-1.842841643642783356e+10,-3.092841131510205841e+10,-4.422818668742793202e+08,1.842841643642783356e+10,-7.755591163080562592e+09,6.910653112509920597e+08,4.607099416673917770e+09,7.708598721915494919e+09,2.211408996003175378e+08,-4.607099416673917770e+09,1.541719980998644257e+10,4.422818668742793202e+08,-9.214200243214609146e+09,-1.551118470669722557e+10,1.382130833982122183e+09,9.214200243214609146e+09
2.211408996003172994e+08,-6.203925477582194328e+09,-2.211408996003172994e+08,-6.910653112509919405e+08,6.389130980997459412e+09,6.910653112509919405e+08,-1.382130833982121944e+09,1.277826388895589828e+10,1.382130833982121944e+09,4.422818668742789626e+08,-1.240785282544869041e+10,-4.422818668742789626e+08,6.910653112509920597e+08,-3.194562755431296349e+09,-6.910653112509920597e+08,-2.211408996003173590e+08,3.009357252016030312e+09,2.211408996003173590e+08,-4.422818668742789626e+08,6.018715453200958252e+09,4.422818668742789626e+08,1.382130833982121944e+09,-6.389126516708167076e+09,-1.382130833982121944e+09
9.214206808345920563e+09,2.211408996003175974e+08,-1.546420329495276260e+10,-9.214206808345920563e+09,6.910653112509920597e+08,1.551119573611783028e+10,-1.842841643642783356e+10,1.382130833982122183e+09,3.102239621181284332e+10,1.842841643642783356e+10,4.422818668742793202e+08,-3.092841131510205841e+10,4.607099416673917770e+09,-6.910653112509920597e+08,-7.755591163080562592e+09,-4.607099416673917770e+09,-2.211408996003175378e+08,7.708598721915494919e+09,-9.214200243214609146e+09,-4.422818668742793202e+08,1.541719980998644257e+10,9.214200243214609146e+09,-1.382130833982122183e+09,-1.551118470669722557e+10
1.551119573611783028e+10,6.910653112509920597e+08,-9.214206808345920563e+09,-1.546420329495276260e+10,2.211408996003174782e+08,9.214206808345920563e+09,-3.092841131510205841e+10,4.422818668742792010e+08,1.842841643642783356e+10,3.102239621181284332e+10,1.382130833982122183e+09,-1.842841643642783356e+10,7.708598721915494919e+09,-2.211408996003175378e+08,-4.607099416673917770e+09,-7.755591163080562592e+09,-6.910653112509920597e+08,4.607099416673917770e+09,-1.551118470669722557e+10,-1.382130833982122183e+09,9.214200243214609146e+09,1.541719980998644257e+10,-4.422818668742792010e+08,-9.214200243214609146e+09
