7.308349956631105423e+09,1.382132436154896736e+09,-4.212214510945026398e+09,-6.960605508197986603e+09,4.422823795695670247e+08,4.212214510945026398e+09,-3.480305188136298656e+09,2.211413444454392195e+08,2.106108728431617737e+09,3.654177533954772949e+09,6.910667013919973373e+08,-2.106108728431617737e+09,5.177182243773805618e+09,-6.302533760220900774e+08,-3.257877954858441353e+09,-5.621261427882327080e+09,-1.969538457877801418e+09,3.257877954858441353e+09,-2.810632679626476288e+09,-9.847699176620407104e+08,1.628940116668683052e+09,2.588592932283240318e+09,-3.151269084028238654e+08,-1.628940116668683052e+09,-1.905681149238450050e+09,2.653700134052790999e+08,1.184683179618195534e+09,2.032561067597507954e+09,8.292796207958822250e+08,-1.184683179618195534e+09,1.016281244560117841e+09,4.146401003867261410e+08,-5.923420040780935287e+08,-9.528412410122570992e+08,1.326850994992377758e+08,5.923420040780935287e+08,1.030055488255828261e+09,-7.739942206684461236e+07,-6.252493682327589989e+08,-1.060600670939484000e+09,-2.418731939588892758e+08,6.252493682327589989e+08,-5.303007063486255407e+08,-1.209366815594968796e+08,3.126249027583188415e+08,5.150281043255265355e+08,-3.869973809903901815e+07,-3.126249027583188415e+08
1.382132436154896736e+09,3.777987146402146339e+09,-1.382132436154896736e+09,-4.422823795695670247e+08,-2.407464908459856033e+09,4.422823795695670247e+08,-2.211413444454392195e+08,-1.203733296090509176e+09,2.211413444454392195e+08,6.910667013919973373e+08,1.888994894316261292e+09,-6.910667013919973373e+08,6.302509929980401993e+08,1.048560993655443192e+09,-6.302509929980401993e+08,-1.969537695310105324e+09,-2.798755425141965389e+09,1.969537695310105324e+09,-9.847695363779261112e+08,-1.399378691260998249e+09,9.847695363779261112e+08,3.151257168899657130e+08,5.242808634964790344e+08,-3.151257168899657130e+08,-2.653688218932542205e+08,-4.722138739728493094e+08,2.653688218932542205e+08,8.292792395120341778e+08,9.722700227997243404e+08,-8.292792395120341778e+08,4.146399097446688414e+08,4.861353513906148672e+08,-4.146399097446688414e+08,-1.326845037428086698e+08,-2.361071021137520373e+08,1.326845037428086698e+08,7.739942206684456766e+07,3.449136189195201397e+08,-7.739942206684456766e+07,-2.418731939588892460e+08,-4.652975742021636367e+08,2.418731939588892460e+08,-1.209366815594968796e+08,-2.326489498098651767e+08,1.209366815594968796e+08,3.869973809903899580e+07,1.724569300717692077e+08,-3.869973809903899580e+07
-4.212214510945026398e+09,-1.382132436154896736e+09,7.308349956631105423e+09,4.212214510945026398e+09,-4.422823795695670247e+08,-6.960605508197986603e+09,2.106108728431617737e+09,-2.211413444454392195e+08,-3.480305188136298656e+09,-2.106108728431617737e+09,-6.910667013919973373e+08,3.654177533954772949e+09,-3.257877954858441353e+09,6.302533760220900774e+08,5.177182243773805618e+09,3.257877954858441353e+09,1.969538457877801418e+09,-5.621261427882327080e+09,1.628940116668683052e+09,9.847699176620407104e+08,-2.810632679626476288e+09,-1.628940116668683052e+09,3.151269084028238654e+08,2.588592932283240318e+09,1.184683179618195534e+09,-2.653700134052790999e+08,-1.905681149238450050e+09,-1.184683179618195534e+09,-8.292796207958822250e+08,2.032561067597507954e+09,-5.923420040780935287e+08,-4.146401003867261410e+08,1.016281244560117841e+09,5.923420040780935287e+08,-1.326850994992377758e+08,-9.528412410122570992e+08,-6.252493682327589989e+08,7.739942206684461236e+07,1.030055488255828261e+09,6.252493682327589989e+08,2.418731939588892758e+08,-1.060600670939484000e+09,3.126249027583188415e+08,1.209366815594968796e+08,-5.303007063486255407e+08,-3.126249027583188415e+08,3.869973809903901815e+07,5.150281043255265355e+08
-6.960605508197986603e+09,-4.422823795695670247e+08,4.212214510945026398e+09,7.308349956631105423e+09,-1.382132436154896736e+09,-4.212214510945026398e+09,3.654177533954772949e+09,-6.910667013919973373e+08,-2.106108728431617737e+09,-3.480305188136298656e+09,-2.211413444454392195e+08,2.106108728431617737e+09,-5.621261427882327080e+09,1.969538457877801418e+09,3.257877954858441353e+09,5.177182243773805618e+09,6.302533760220900774e+08,-3.257877954858441353e+09,2.588592932283240318e+09,3.151269084028238654e+08,-1.628940116668683052e+09,-2.810632679626476288e+09,9.847699176620407104e+08,1.628940116668683052e+09,2.032561067597507954e+09,-8.292796207958822250e+08,-1.184683179618195534e+09,-1.905681149238450050e+09,-2.653700134052790999e+08,1.184683179618195534e+09,-9.528412410122570992e+08,-1.326850994992377758e+08,5.923420040780935287e+08,1.016281244560117841e+09,-4.146401003867261410e+08,-5.923420040780935287e+08,-1.060600670939484000e+09,2.418731939588892758e+08,6.252493682327589989e+08,1.030055488255828261e+09,7.739942206684461236e+07,-6.252493682327589989e+08,5.150281043255265355e+08,3.869973809903901815e+07,-3.126249027583188415e+08,-5.303007063486255407e+08,1.209366815594968796e+08,3.126249027583188415e+08
4.422823795695670247e+08,-2.407464908459856033e+09,-4.422823795695670247e+08,-1.382132436154896736e+09,3.777987146402146816e+09,1.382132436154896736e+09,-6.910667013919973373e+08,1.888994894316261292e+09,6.910667013919973373e+08,2.211413444454392195e+08,-1.203733296090509176e+09,-2.211413444454392195e+08,1.969537695310105324e+09,-2.798755425141965389e+09,-1.969537695310105324e+09,-6.302509929980401993e+08,1.048560993655442953e+09,6.302509929980401993e+08,-3.151257168899657130e+08,5.242808634964790344e+08,3.151257168899657130e+08,9.847695363779261112e+08,-1.399378691260998249e+09,-9.847695363779261112e+08,-8.292792395120341778e+08,9.722700227997243404e+08,8.292792395120341778e+08,2.653688218932542205e+08,-4.722138739728491902e+08,-2.653688218932542205e+08,1.326845037428086698e+08,-2.361071021137520373e+08,-1.326845037428086698e+08,-4.146399097446688414e+08,4.861353513906148672e+08,4.146399097446688414e+08,2.418731939588892460e+08,-4.652975742021636367e+08,-2.418731939588892460e+08,-7.739942206684456766e+07,3.449136189195200801e+08,7.739942206684456766e+07,-3.869973809903899580e+07,1.724569300717692077e+08,3.869973809903899580e+07,1.209366815594968796e+08,-2.326489498098651767e+08,-1.209366815594968796e+08
4.212214510945026398e+09,4.422823795695670247e+08,-6.960605508197986603e+09,-4.212214510945026398e+09,1.382132436154896736e+09,7.308349956631105423e+09,-2.106108728431617737e+09,6.910667013919973373e+08,3.654177533954772949e+09,2.106108728431617737e+09,2.211413444454392195e+08,-3.480305188136298656e+09,3.257877954858441353e+09,-1.969538457877801418e+09,-5.621261427882327080e+09,-3.257877954858441353e+09,-6.302533760220900774e+08,5.177182243773805618e+09,-1.628940116668683052e+09,-3.151269084028238654e+08,2.588592932283240318e+09,1.628940116668683052e+09,-9.847699176620407104e+08,-2.810632679626476288e+09,-1.184683179618195534e+09,8.292796207958822250e+08,2.032561067597507954e+09,1.184683179618195534e+09,2.653700134052790999e+08,-1.905681149238450050e+09,5.923420040780935287e+08,1.326850994992377758e+08,-9.528412410122570992e+08,-5.923420040780935287e+08,4.146401003867261410e+08,1.016281244560117841e+09,6.252493682327589989e+08,-2.418731939588892758e+08,-1.060600670939484000e+09,-6.252493682327589989e+08,-7.739942206684461236e+07,1.030055488255828261e+09,-3.126249027583188415e+08,-3.869973809903901815e+07,5.150281043255265355e+08,3.126249027583188415e+08,-1.209366815594968796e+08,-5.303007063486255407e+08
-3.480305188136298656e+09,-2.211413444454392195e+08,2.106108728431617737e+09,3.654177533954772949e+09,-6.910667013919973373e+08,-2.106108728431617737e+09,7.308349956631104469e+09,-1.382132436154896736e+09,-4.212214510945025444e+09,-6.960605508197985649e+09,-4.422823795695670247e+08,4.212214510945025444e+09,-2.810632679626476288e+09,9.847699176620407104e+08,1.628940116668683052e+09,2.588592932283240318e+09,3.151269084028238654e+08,-1.628940116668683052e+09,5.177182243773804665e+09,6.302533760220900774e+08,-3.257877954858440876e+09,-5.621261427882326126e+09,1.969538457877801418e+09,3.257877954858440876e+09,1.016281244560117841e+09,-4.146401003867261410e+08,-5.923420040780935287e+08,-9.528412410122570992e+08,-1.326850994992377758e+08,5.923420040780935287e+08,-1.905681149238449812e+09,-2.653700134052790999e+08,1.184683179618195534e+09,2.032561067597507715e+09,-8.292796207958822250e+08,-1.184683179618195534e+09,-5.303007063486255407e+08,1.209366815594968796e+08,3.126249027583188415e+08,5.150281043255265355e+08,3.869973809903901815e+07,-3.126249027583188415e+08,1.030055488255828023e+09,7.739942206684461236e+07,-6.252493682327588797e+08,-1.060600670939483762e+09,2.418731939588892758e+08,6.252493682327588797e+08
2.211413444454392195e+08,-1.203733296090509176e+09,-2.211413444454392195e+08,-6.910667013919973373e+08,1.888994894316261292e+09,6.910667013919973373e+08,-1.382132436154896736e+09,3.777987146402146339e+09,1.382132436154896736e+09,4.422823795695670247e+08,-2.407464908459855556e+09,-4.422823795695670247e+08,9.847695363779261112e+08,-1.399378691260998249e+09,-9.847695363779261112e+08,-3.151257168899657130e+08,5.242808634964790344e+08,3.151257168899657130e+08,-6.302509929980401993e+08,1.048560993655442476e+09,6.302509929980401993e+08,1.969537695310105324e+09,-2.798755425141964912e+09,-1.969537695310105324e+09,-4.146399097446688414e+08,4.861353513906148672e+08,4.146399097446688414e+08,1.326845037428086698e+08,-2.361071021137520373e+08,-1.326845037428086698e+08,2.653688218932542205e+08,-4.722138739728490710e+08,-2.653688218932542205e+08,-8.292792395120341778e+08,9.722700227997242212e+08,8.292792395120341778e+08,1.209366815594968796e+08,-2.326489498098651767e+08,-1.209366815594968796e+08,-3.869973809903899580e+07,1.724569300717692077e+08,3.869973809903899580e+07,-7.739942206684456766e+07,3.449136189195200205e+08,7.739942206684456766e+07,2.418731939588892460e+08,-4.652975742021635771e+08,-2.418731939588892460e+08
2.106108728431617737e+09,2.211413444454392195e+08,-3.480305188136298656e+09,-2.106108728431617737e+09,6.910667013919973373e+08,3.654177533954772949e+09,-4.212214510945025444e+09,1.382132436154896736e+09,7.308349956631104469e+09,4.212214510945025444e+09,4.422823795695670247e+08,-6.960605508197985649e+09,1.628940116668683052e+09,-9.847699176620407104e+08,-2.810632679626476288e+09,-1.628940116668683052e+09,-3.151269084028238654e+08,2.588592932283240318e+09,-3.257877954858440876e+09,-6.302533760220900774e+08,5.177182243773804665e+09,3.257877954858440876e+09,-1.969538457877801418e+09,-5.621261427882326126e+09,-5.923420040780935287e+08,4.146401003867261410e+08,1.016281244560117841e+09,5.923420040780935287e+08,1.326850994992377758e+08,-9.528412410122570992e+08,1.184683179618195534e+09,2.653700134052790999e+08,-1.905681149238449812e+09,-1.184683179618195534e+09,8.292796207958822250e+08,2.032561067597507715e+09,3.126249027583188415e+08,-1.209366815594968796e+08,-5.303007063486255407e+08,-3.126249027583188415e+08,-3.869973809903901815e+07,5.150281043255265355e+08,-6.252493682327588797e+08,-7.739942206684461236e+07,1.030055488255828023e+09,6.252493682327588797e+08,-2.418731939588892758e+08,-1.060600670939483762e+09
3.654177533954772949e+09,6.910667013919973373e+08,-2.106108728431617737e+09,-3.480305188136298656e+09,2.211413444454392195e+08,2.106108728431617737e+09,-6.960605508197985649e+09,4.422823795695670247e+08,4.212214510945025444e+09,7.308349956631104469e+09,1.382132436154896736e+09,-4.212214510945025444e+09,2.588592932283240318e+09,-3.151269084028238654e+08,-1.628940116668683052e+09,-2.810632679626476288e+09,-9.847699176620407104e+08,1.628940116668683052e+09,-5.621261427882326126e+09,-1.969538457877801418e+09,3.257877954858440876e+09,5.177182243773804665e+09,-6.302533760220900774e+08,-3.257877954858440876e+09,-9.528412410122570992e+08,1.326850994992377758e+08,5.923420040780935287e+08,1.016281244560117841e+09,4.146401003867261410e+08,-5.923420040780935287e+08,2.032561067597507715e+09,8.292796207958822250e+08,-1.184683179618195534e+09,-1.905681149238449812e+09,2.653700134052790999e+08,1.184683179618195534e+09,5.150281043255265355e+08,-3.869973809903901815e+07,-3.126249027583188415e+08,-5.303007063486255407e+08,-1.209366815594968796e+08,3.126249027583188415e+08,-1.060600670939483762e+09,-2.418731939588892758e+08,6.252493682327588797e+08,1.030055488255828023e+09,-7.739942206684461236e+07,-6.252493682327588797e+08
