2.168183513613887405e+10,5.528522205394459963e+08,-1.289988695537867355e+10,-2.476276694837479401e+10,2.358838529453222454e+08,1.474272588105188942e+10,3.093463129234806061e+09,-5.897090352420756966e+07,-1.842838925673212528e+09,1.527274189027724981e+09,-9.738330135190737247e+08,-9.214206102691555023e+08,-7.733667453719494343e+08,1.474274423685733974e+07,4.607103051345779896e+08,6.190699444971796989e+09,-5.897103664670158923e+07,-3.685686059214334488e+09,-5.420465532750181198e+09,-1.382132272205375433e+08,3.224975754079755783e+09,1.084093106550035667e+10,2.764264544410750866e+08,-6.449951508159509659e+09,-1.238139888994358826e+10,1.179420732934031487e+08,7.371372118428665161e+09,2.166178503393346786e+10,-1.769127105726228058e+08,-1.289988695537867355e+10,-2.477279201195955658e+10,-7.371365329010865688e+08,1.474272588105188942e+10,3.098475661027187347e+09,1.842840735131486356e+08,-1.842838925673212528e+09,1.568699061476638079e+09,1.036489676525717497e+09,-9.214206102691555023e+08,-7.746198798802325726e+08,-4.607107574017918110e+07,4.607103051345779896e+08,6.193205713988364220e+09,1.842843626599889398e+08,-3.685686059214334488e+09,-5.415453000957799911e+09,4.422823271057202667e+07,3.224975754079755783e+09,1.083090600191559410e+10,-8.845646542114402354e+07,-6.449951508159509659e+09,-1.238641142797672272e+10,-3.685687253199778199e+08,7.371372118428665161e+09
5.528522205394458771e+08,8.811433625179916382e+09,-5.528522205394459963e+08,-2.358834910536678731e+08,-1.000529832675707626e+10,2.358834910536678731e+08,5.897090352420756966e+07,1.243252833278680563e+09,-5.897090352420755476e+07,-4.569965698829853535e+08,5.449346486866381168e+08,4.569965698829853535e+08,-1.474274423685733974e+07,-3.108135953722489476e+08,1.474274423685733601e+07,5.897094619325882196e+07,2.501327696027218819e+09,-5.897094619325882196e+07,-1.382132272205375433e+08,-2.202861148953337669e+09,1.382132272205375433e+08,2.764264544410750866e+08,4.405722297906674385e+09,-2.764264544410750866e+08,-1.179418923865176290e+08,-5.002655392054435730e+09,1.179418923865176588e+08,1.769127105726226270e+08,8.732412634135078430e+09,-1.769127105726227462e+08,-7.371364170957571268e+08,-1.004480887147349167e+10,7.371364170957571268e+08,1.842840735131486356e+08,1.263008105636888742e+09,-1.842840735131486356e+08,5.786242098370584249e+08,7.081973812794132233e+08,-5.786242098370584249e+08,-4.607107574017918110e+07,-3.157524196107769608e+08,4.607107574017918110e+07,1.842843337148872614e+08,2.511205344504275322e+09,-1.842843337148872614e+08,-4.422823271057202667e+07,-2.183105876595129967e+09,4.422823271057202667e+07,8.845646542114402354e+07,4.366211753190258980e+09,-8.845646542114405334e+07,-3.685686674297744632e+08,-5.022410689008548737e+09,3.685686674297745228e+08
-1.289988695537867355e+10,-5.528522205394459963e+08,2.168183513613887405e+10,1.474272588105188942e+10,-2.358838529453222454e+08,-2.476276694837479401e+10,-1.842838925673212528e+09,5.897090352420759946e+07,3.093463129234806538e+09,-9.214206102691555023e+08,9.738330135190737247e+08,1.527274189027724266e+09,4.607103051345779896e+08,-1.474274423685734719e+07,-7.733667453719491959e+08,-3.685686059214334488e+09,5.897103664670158923e+07,6.190699444971796989e+09,3.224975754079755783e+09,1.382132272205375433e+08,-5.420465532750180244e+09,-6.449951508159509659e+09,-2.764264544410750866e+08,1.084093106550035667e+10,7.371372118428665161e+09,-1.179420732934031188e+08,-1.238139888994358826e+10,-1.289988695537867355e+10,1.769127105726227462e+08,2.166178503393346786e+10,1.474272588105188942e+10,7.371365329010865688e+08,-2.477279201195955658e+10,-1.842838925673212528e+09,-1.842840735131486654e+08,3.098475661027187824e+09,-9.214206102691555023e+08,-1.036489676525717497e+09,1.568699061476637363e+09,4.607103051345779896e+08,4.607107574017918855e+07,-7.746198798802323341e+08,-3.685686059214334488e+09,-1.842843626599889398e+08,6.193205713988364220e+09,3.224975754079755783e+09,-4.422823271057202667e+07,-5.415453000957798958e+09,-6.449951508159509659e+09,8.845646542114402354e+07,1.083090600191559410e+10,7.371372118428665161e+09,3.685687253199778795e+08,-1.238641142797672272e+10
-2.476276694837478638e+10,-2.358834910536677539e+08,1.474272588105188751e+10,4.957565918935378265e+10,-0.000000000000000000e+00,-2.948545176210377502e+10,-2.476276694837478638e+10,2.358834910536677539e+08,1.474272588105188751e+10,-1.234248028651124191e+10,3.895331992567954063e+09,7.371372118428665161e+09,6.190699444971796989e+09,-5.897094619325885177e+07,-3.685686059214334011e+09,-1.239393022869575691e+10,1.186820157851226690e-08,7.371372118428668976e+09,6.190699444971796989e+09,5.897094619325885177e+07,-3.685686059214334011e+09,-1.238139888994358826e+10,-1.179418923865176588e+08,7.371372118428665161e+09,2.478786045739151382e+10,-0.000000000000000000e+00,-1.474274423685733414e+10,-2.477279201195954895e+10,7.371364170957570076e+08,1.474272588105188751e+10,4.949545873131488800e+10,0.000000000000000000e+00,-2.948545176210377502e+10,-2.477279201195954895e+10,-7.371364170957570076e+08,1.474272588105188751e+10,-1.242533003140906906e+10,-4.145958767611210823e+09,7.371372118428665161e+09,6.193205713988364220e+09,1.842843337148872912e+08,-3.685686059214334011e+09,-1.237388008922456551e+10,-1.186820157851226690e-08,7.371372118428668976e+09,6.193205713988364220e+09,-1.842843337148872912e+08,-3.685686059214334011e+09,-1.238641142797672272e+10,3.685686674297744632e+08,7.371372118428665161e+09,2.474776017844913101e+10,0.000000000000000000e+00,-1.474274423685733414e+10
2.358838529453223050e+08,-1.000529832675707436e+10,-2.358838529453223050e+08,-0.000000000000000000e+00,2.020814927730720520e+10,-0.000000000000000000e+00,-2.358838529453223050e+08,-1.000529832675707436e+10,2.358838529453223050e+08,1.827986160133397102e+09,-4.849270307938716888e+09,-1.827986160133397579e+09,5.897103664670157433e+07,2.501327696027218342e+09,-5.897103664670157433e+07,6.113922025294197271e-09,-5.052043609489433289e+09,-6.113922025294197271e-09,-5.897103664670157433e+07,2.501327696027218819e+09,5.897103664670157433e+07,1.179420732934031188e+08,-5.002655392054435730e+09,-1.179420732934031188e+08,-0.000000000000000000e+00,1.010408721897886467e+10,-0.000000000000000000e+00,7.371365329010865688e+08,-1.004480887147348976e+10,-7.371365329010865688e+08,0.000000000000000000e+00,1.989206511915392303e+10,0.000000000000000000e+00,-7.371365329010865688e+08,-1.004480887147348976e+10,7.371365329010865688e+08,-2.314496958746778011e+09,-5.175795773124267578e+09,2.314496958746778488e+09,1.842843626599889696e+08,2.511205344504274845e+09,-1.842843626599889696e+08,-6.113922025294197271e-09,-4.973022471573554993e+09,6.113922025294197271e-09,-1.842843626599889696e+08,2.511205344504275322e+09,1.842843626599889696e+08,3.685687253199777603e+08,-5.022410689008548737e+09,-3.685687253199778795e+08,0.000000000000000000e+00,9.946044943147108078e+09,0.000000000000000000e+00
1.474272588105188751e+10,2.358834910536677539e+08,-2.476276694837478638e+10,-2.948545176210377502e+10,-0.000000000000000000e+00,4.957565918935378265e+10,1.474272588105188751e+10,-2.358834910536677539e+08,-2.476276694837478638e+10,7.371372118428665161e+09,-3.895331992567955017e+09,-1.234248028651124191e+10,-3.685686059214334488e+09,5.897094619325885177e+07,6.190699444971796989e+09,7.371372118428668976e+09,-1.186820157851226690e-08,-1.239393022869575882e+10,-3.685686059214334488e+09,-5.897094619325885177e+07,6.190699444971796989e+09,7.371372118428665161e+09,1.179418923865176588e+08,-1.238139888994358826e+10,-1.474274423685733414e+10,-0.000000000000000000e+00,2.478786045739151382e+10,1.474272588105188751e+10,-7.371364170957570076e+08,-2.477279201195954895e+10,-2.948545176210377502e+10,0.000000000000000000e+00,4.949545873131488800e+10,1.474272588105188751e+10,7.371364170957570076e+08,-2.477279201195954895e+10,7.371372118428665161e+09,4.145958767611211777e+09,-1.242533003140906906e+10,-3.685686059214334488e+09,-1.842843337148872912e+08,6.193205713988364220e+09,7.371372118428668976e+09,1.186820157851226690e-08,-1.237388008922456741e+10,-3.685686059214334488e+09,1.842843337148872912e+08,6.193205713988364220e+09,7.371372118428665161e+09,-3.685686674297745228e+08,-1.238641142797672272e+10,-1.474274423685733414e+10,0.000000000000000000e+00,2.474776017844913101e+10
3.093463129234805584e+09,5.897090352420756966e+07,-1.842838925673212051e+09,-2.476276694837478638e+10,-2.358838529453222454e+08,1.474272588105188751e+10,2.168183513613887405e+10,-5.528522205394459963e+08,-1.289988695537867355e+10,1.091876817545552254e+10,-3.109469029577152252e+09,-6.449951508159509659e+09,-5.420465532750179291e+09,1.382132272205375433e+08,3.224975754079755783e+09,6.190699444971796989e+09,5.897103664670158923e+07,-3.685686059214334965e+09,-7.733667453719494343e+08,-1.474274423685733974e+07,4.607103051345779300e+08,1.546733490743898392e+09,2.948548847371468693e+07,-9.214206102691556215e+08,-1.238139888994358826e+10,-1.179420732934031188e+08,7.371372118428667068e+09,3.098475661027186871e+09,-1.842840735131486356e+08,-1.842838925673212051e+09,-2.477279201195954895e+10,7.371365329010865688e+08,1.474272588105188751e+10,2.166178503393346786e+10,1.769127105726227462e+08,-1.289988695537867355e+10,1.075306889196042824e+10,2.921499040557221413e+09,-6.449951508159509659e+09,-5.415453000957798004e+09,-4.422823271057202667e+07,3.224975754079755783e+09,6.193205713988364220e+09,-1.842843626599889398e+08,-3.685686059214334965e+09,-7.746198798802325726e+08,4.607107574017918110e+07,4.607103051345779300e+08,1.549239759760464668e+09,-9.214215148035836220e+07,-9.214206102691556215e+08,-1.238641142797672272e+10,3.685687253199778795e+08,7.371372118428667068e+09
-5.897090352420756966e+07,1.243252833278680325e+09,5.897090352420756966e+07,2.358834910536678731e+08,-1.000529832675707626e+10,-2.358834910536678731e+08,-5.528522205394459963e+08,8.811433625179916382e+09,5.528522205394459963e+08,-1.735872629511175394e+09,4.712492084200566292e+09,1.735872629511174440e+09,1.382132272205375433e+08,-2.202861148953337669e+09,-1.382132272205375433e+08,-5.897094619325882196e+07,2.501327696027218819e+09,5.897094619325885177e+07,1.474274423685733974e+07,-3.108135953722490072e+08,-1.474274423685733974e+07,-2.948548847371467203e+07,6.216271907444977760e+08,2.948548847371467203e+07,1.179418923865176588e+08,-5.002655392054435730e+09,-1.179418923865176588e+08,-1.842840735131486356e+08,1.263008105636888504e+09,1.842840735131486356e+08,7.371364170957571268e+08,-1.004480887147349167e+10,-7.371364170957571268e+08,-1.769127105726227462e+08,8.732412634135078430e+09,1.769127105726227462e+08,1.370989709648956060e+09,4.059441966896365166e+09,-1.370989709648955584e+09,4.422823271057202667e+07,-2.183105876595129967e+09,-4.422823271057201177e+07,-1.842843337148872614e+08,2.511205344504275322e+09,1.842843337148872912e+08,4.607107574017918110e+07,-3.157524196107770205e+08,-4.607107574017918110e+07,-9.214215148035836220e+07,6.315048392215538025e+08,9.214215148035836220e+07,3.685686674297745228e+08,-5.022410689008548737e+09,-3.685686674297745228e+08
-1.842838925673212051e+09,-5.897090352420756966e+07,3.093463129234806061e+09,1.474272588105188751e+10,2.358838529453222454e+08,-2.476276694837479019e+10,-1.289988695537867355e+10,5.528522205394459963e+08,2.168183513613887405e+10,-6.449951508159509659e+09,3.109469029577150822e+09,1.091876817545551872e+10,3.224975754079755783e+09,-1.382132272205375433e+08,-5.420465532750179291e+09,-3.685686059214334488e+09,-5.897103664670157433e+07,6.190699444971796989e+09,4.607103051345779300e+08,1.474274423685733974e+07,-7.733667453719493151e+08,-9.214206102691556215e+08,-2.948548847371468693e+07,1.546733490743897915e+09,7.371372118428665161e+09,1.179420732934031188e+08,-1.238139888994358826e+10,-1.842838925673212051e+09,1.842840735131486356e+08,3.098475661027187347e+09,1.474272588105188751e+10,-7.371365329010865688e+08,-2.477279201195955276e+10,-1.289988695537867355e+10,-1.769127105726227462e+08,2.166178503393346786e+10,-6.449951508159509659e+09,-2.921499040557219982e+09,1.075306889196042442e+10,3.224975754079755783e+09,4.422823271057201177e+07,-5.415453000957798004e+09,-3.685686059214334488e+09,1.842843626599889696e+08,6.193205713988364220e+09,4.607103051345779300e+08,-4.607107574017918110e+07,-7.746198798802324533e+08,-9.214206102691556215e+08,9.214215148035836220e+07,1.549239759760464191e+09,7.371372118428665161e+09,-3.685687253199778795e+08,-1.238641142797672272e+10
1.527274189027724504e+09,-4.569965698829852939e+08,-9.214206102691555023e+08,-1.234248028651124573e+10,1.827986160133397579e+09,7.371372118428665161e+09,1.091876817545552444e+10,-1.735872629511175156e+09,-6.449951508159509659e+09,9.764233036624317932e+10,-3.655129855784349060e+10,-5.159957948202036285e+10,1.091876817545552444e+10,-1.735872629511175156e+09,-6.449951508159511566e+09,-1.234248028651124763e+10,1.827986160133397579e+09,7.371372118428668976e+09,1.527274189027725697e+09,-4.569965698829852939e+08,-9.214206102691562176e+08,1.221818580089638519e+10,-3.655970250599785328e+09,-7.371360229794973373e+09,-9.873977994553140259e+10,1.462388004748712730e+10,5.897093971181533051e+10,1.568699061476637602e+09,-5.786242098370583057e+08,-9.214206102691555023e+08,-1.242533003140907288e+10,2.314496958746778488e+09,7.371372118428665161e+09,1.075306889196043015e+10,-1.370989709648956299e+09,-6.449951508159509659e+09,7.573225669334516907e+10,1.169641553850992203e+10,-5.159957948202036285e+10,1.075306889196043015e+10,-1.370989709648956299e+09,-6.449951508159511566e+09,-1.242533003140907478e+10,2.314496958746778488e+09,7.371372118428668976e+09,1.568699061476638794e+09,-5.786242098370583057e+08,-9.214206102691562176e+08,1.254958457121472549e+10,-4.628990755844738960e+09,-7.371360229794973373e+09,-9.940257748616809082e+10,1.851596397829096985e+10,5.897093971181533051e+10
