1.176301787274029255e+09,3.540783061990926266e+08,-6.155088426233068705e+08,-9.629313400317327976e+08,1.133050579837096781e+08,6.155088426233068705e+08,-4.814660067409977913e+08,5.665256861322654039e+07,3.077546365474519134e+08,5.881513049751416445e+08,1.770392769163329005e+08,-3.077546365474519134e+08,1.114344734863824844e+09,7.529561044987505674e+07,-7.728349326124072075e+08,-1.390371727100145817e+09,-8.867948849515211582e+08,7.728349326124072075e+08,-6.951863497457994223e+08,-4.433977525769191980e+08,3.864177365569819808e+08,5.571727571044275761e+08,3.764783155487743020e+07,-3.864177365569819808e+08,-1.506217270276300430e+09,-5.258916102828770876e+07,9.214216015085986853e+08,1.568873815270324707e+09,3.967050713471315503e+08,-9.214216015085986853e+08,7.844374562508524656e+08,1.983526743964027762e+08,-4.607111229639905691e+08,-7.531091618436244726e+08,-2.629459890392036736e+07,4.607111229639905691e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.540783061990926266e+08,9.791662730827047825e+08,-3.540783061990926266e+08,-1.133050579837096781e+08,-1.382356868924776912e+08,1.133050579837096781e+08,-5.665256861322654039e+07,-6.911789178554183245e+07,5.665256861322654039e+07,1.770392769163329005e+08,4.895834789436382055e+08,-1.770392769163329005e+08,7.247711757229454517e+08,-1.997194681162846684e+08,-7.247711757229454517e+08,-1.142816256526823759e+09,-8.881516189327447414e+08,1.142816256526823759e+09,-5.714085278920646906e+08,-4.440761200419639349e+08,5.714085278920646906e+08,3.623858413049523234e+08,-9.985980389756023884e+07,-3.623858413049523234e+08,-3.474437798348357677e+08,-4.619397268319815397e+08,3.474437798348357677e+08,5.247156124233310223e+08,7.088802276907839775e+08,-5.247156124233310223e+08,2.623579896981990337e+08,3.544403617320042849e+08,-2.623579896981990337e+08,-1.737220114141929746e+08,-2.309700249505766034e+08,1.737220114141929746e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.155088426233068705e+08,-3.540783061990926266e+08,1.176301787274029255e+09,6.155088426233068705e+08,-1.133050579837096781e+08,-9.629313400317327976e+08,3.077546365474519134e+08,-5.665256861322654039e+07,-4.814660067409977913e+08,-3.077546365474519134e+08,-1.770392769163329005e+08,5.881513049751416445e+08,-7.728349326124072075e+08,-7.529561044987505674e+07,1.114344734863824844e+09,7.728349326124072075e+08,8.867948849515211582e+08,-1.390371727100145817e+09,3.864177365569819808e+08,4.433977525769191980e+08,-6.951863497457994223e+08,-3.864177365569819808e+08,-3.764783155487743020e+07,5.571727571044275761e+08,9.214216015085986853e+08,5.258916102828770876e+07,-1.506217270276300430e+09,-9.214216015085986853e+08,-3.967050713471315503e+08,1.568873815270324707e+09,-4.607111229639905691e+08,-1.983526743964027762e+08,7.844374562508524656e+08,4.607111229639905691e+08,2.629459890392036736e+07,-7.531091618436244726e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.629313400317327976e+08,-1.133050579837096781e+08,6.155088426233068705e+08,1.176301787274029255e+09,-3.540783061990926266e+08,-6.155088426233068705e+08,5.881513049751416445e+08,-1.770392769163329005e+08,-3.077546365474519134e+08,-4.814660067409977913e+08,-5.665256861322654039e+07,3.077546365474519134e+08,-1.390371727100145817e+09,8.867948849515211582e+08,7.728349326124072075e+08,1.114344734863824844e+09,-7.529561044987505674e+07,-7.728349326124072075e+08,5.571727571044275761e+08,-3.764783155487743020e+07,-3.864177365569819808e+08,-6.951863497457994223e+08,4.433977525769191980e+08,3.864177365569819808e+08,1.568873815270324707e+09,-3.967050713471315503e+08,-9.214216015085986853e+08,-1.506217270276300430e+09,5.258916102828770876e+07,9.214216015085986853e+08,-7.531091618436244726e+08,2.629459890392036736e+07,4.607111229639905691e+08,7.844374562508524656e+08,-1.983526743964027762e+08,-4.607111229639905691e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.133050579837096781e+08,-1.382356868924776912e+08,-1.133050579837096781e+08,-3.540783061990926266e+08,9.791662730827047825e+08,3.540783061990926266e+08,-1.770392769163329005e+08,4.895834789436382055e+08,1.770392769163329005e+08,5.665256861322654039e+07,-6.911789178554183245e+07,-5.665256861322654039e+07,1.142816256526823759e+09,-8.881516189327447414e+08,-1.142816256526823759e+09,-7.247711757229454517e+08,-1.997194681162847877e+08,7.247711757229454517e+08,-3.623858413049523234e+08,-9.985980389756023884e+07,3.623858413049523234e+08,5.714085278920646906e+08,-4.440761200419639349e+08,-5.714085278920646906e+08,-5.247156124233310223e+08,7.088802276907839775e+08,5.247156124233310223e+08,3.474437798348357677e+08,-4.619397268319815397e+08,-3.474437798348357677e+08,1.737220114141929746e+08,-2.309700249505766034e+08,-1.737220114141929746e+08,-2.623579896981990337e+08,3.544403617320042849e+08,2.623579896981990337e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.155088426233068705e+08,1.133050579837096781e+08,-9.629313400317327976e+08,-6.155088426233068705e+08,3.540783061990926266e+08,1.176301787274029255e+09,-3.077546365474519134e+08,1.770392769163329005e+08,5.881513049751416445e+08,3.077546365474519134e+08,5.665256861322654039e+07,-4.814660067409977913e+08,7.728349326124072075e+08,-8.867948849515211582e+08,-1.390371727100145817e+09,-7.728349326124072075e+08,7.529561044987505674e+07,1.114344734863824844e+09,-3.864177365569819808e+08,3.764783155487743020e+07,5.571727571044275761e+08,3.864177365569819808e+08,-4.433977525769191980e+08,-6.951863497457994223e+08,-9.214216015085986853e+08,3.967050713471315503e+08,1.568873815270324707e+09,9.214216015085986853e+08,-5.258916102828770876e+07,-1.506217270276300430e+09,4.607111229639905691e+08,-2.629459890392036736e+07,-7.531091618436244726e+08,-4.607111229639905691e+08,1.983526743964027762e+08,7.844374562508524656e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.814660067409977913e+08,-5.665256861322654039e+07,3.077546365474519134e+08,5.881513049751416445e+08,-1.770392769163329005e+08,-3.077546365474519134e+08,1.176301787274029255e+09,-3.540783061990926266e+08,-6.155088426233067513e+08,-9.629313400317326784e+08,-1.133050579837096781e+08,6.155088426233067513e+08,-6.951863497457994223e+08,4.433977525769191980e+08,3.864177365569819808e+08,5.571727571044275761e+08,-3.764783155487743020e+07,-3.864177365569819808e+08,1.114344734863824606e+09,-7.529561044987505674e+07,-7.728349326124070883e+08,-1.390371727100145578e+09,8.867948849515211582e+08,7.728349326124070883e+08,7.844374562508524656e+08,-1.983526743964027762e+08,-4.607111229639905691e+08,-7.531091618436244726e+08,2.629459890392036736e+07,4.607111229639905691e+08,-1.506217270276300192e+09,5.258916102828770876e+07,9.214216015085985661e+08,1.568873815270324469e+09,-3.967050713471315503e+08,-9.214216015085985661e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.665256861322654039e+07,-6.911789178554183245e+07,-5.665256861322654039e+07,-1.770392769163329005e+08,4.895834789436382055e+08,1.770392769163329005e+08,-3.540783061990926266e+08,9.791662730827047825e+08,3.540783061990926266e+08,1.133050579837096781e+08,-1.382356868924776316e+08,-1.133050579837096781e+08,5.714085278920646906e+08,-4.440761200419639349e+08,-5.714085278920646906e+08,-3.623858413049523234e+08,-9.985980389756023884e+07,3.623858413049523234e+08,-7.247711757229454517e+08,-1.997194681162849069e+08,7.247711757229454517e+08,1.142816256526823759e+09,-8.881516189327447414e+08,-1.142816256526823759e+09,-2.623579896981990337e+08,3.544403617320042849e+08,2.623579896981990337e+08,1.737220114141929746e+08,-2.309700249505766034e+08,-1.737220114141929746e+08,3.474437798348357677e+08,-4.619397268319814205e+08,-3.474437798348357677e+08,-5.247156124233310223e+08,7.088802276907837391e+08,5.247156124233310223e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.077546365474519134e+08,5.665256861322654039e+07,-4.814660067409977913e+08,-3.077546365474519134e+08,1.770392769163329005e+08,5.881513049751416445e+08,-6.155088426233067513e+08,3.540783061990926266e+08,1.176301787274029255e+09,6.155088426233067513e+08,1.133050579837096781e+08,-9.629313400317326784e+08,3.864177365569819808e+08,-4.433977525769191980e+08,-6.951863497457994223e+08,-3.864177365569819808e+08,3.764783155487743020e+07,5.571727571044275761e+08,-7.728349326124070883e+08,7.529561044987505674e+07,1.114344734863824606e+09,7.728349326124070883e+08,-8.867948849515211582e+08,-1.390371727100145578e+09,-4.607111229639905691e+08,1.983526743964027762e+08,7.844374562508524656e+08,4.607111229639905691e+08,-2.629459890392036736e+07,-7.531091618436244726e+08,9.214216015085985661e+08,-5.258916102828770876e+07,-1.506217270276300192e+09,-9.214216015085985661e+08,3.967050713471315503e+08,1.568873815270324469e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.881513049751416445e+08,1.770392769163329005e+08,-3.077546365474519134e+08,-4.814660067409977913e+08,5.665256861322654039e+07,3.077546365474519134e+08,-9.629313400317326784e+08,1.133050579837096781e+08,6.155088426233067513e+08,1.176301787274029255e+09,3.540783061990926266e+08,-6.155088426233067513e+08,5.571727571044275761e+08,3.764783155487743020e+07,-3.864177365569819808e+08,-6.951863497457994223e+08,-4.433977525769191980e+08,3.864177365569819808e+08,-1.390371727100145578e+09,-8.867948849515211582e+08,7.728349326124070883e+08,1.114344734863824606e+09,7.529561044987505674e+07,-7.728349326124070883e+08,-7.531091618436244726e+08,-2.629459890392036736e+07,4.607111229639905691e+08,7.844374562508524656e+08,1.983526743964027762e+08,-4.607111229639905691e+08,1.568873815270324469e+09,3.967050713471315503e+08,-9.214216015085985661e+08,-1.506217270276300192e+09,-5.258916102828770876e+07,9.214216015085985661e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
